"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",53,1,46,0,"1-2 Year","Yes",36158,31,219,1
"Male",35,1,39,0,"1-2 Year","Yes",2630,157,12,1
"Female",29,1,21,1,"< 1 Year","No",22097,152,244,0
"Male",39,1,33,0,"1-2 Year","Yes",29705,124,119,1
"Male",54,1,6,0,"1-2 Year","Yes",25723,26,46,1
"Male",41,1,30,0,"1-2 Year","Yes",33163,124,68,1
"Male",65,1,10,0,"> 2 Years","Yes",26864,26,198,0
"Male",26,1,21,0,"< 1 Year","Yes",22628,152,32,0
"Female",29,1,33,1,"< 1 Year","No",27042,1,290,0
"Male",45,1,8,0,"1-2 Year","Yes",2630,154,53,1
"Male",26,1,14,1,"< 1 Year","No",33121,152,239,0
"Female",27,1,37,0,"< 1 Year","Yes",2630,152,126,0
"Female",29,1,28,1,"< 1 Year","No",36566,151,164,0
"Male",56,1,46,1,"1-2 Year","No",24913,26,191,0
"Female",58,1,28,0,"1-2 Year","Yes",33927,124,23,1
"Female",39,1,28,0,"1-2 Year","Yes",36664,124,61,1
"Female",26,1,41,1,"< 1 Year","No",56348,152,110,0
"Female",43,1,28,0,"1-2 Year","Yes",37402,26,239,1
"Female",43,1,28,0,"> 2 Years","Yes",2630,124,39,0
"Female",25,1,14,1,"< 1 Year","No",35989,152,295,0
"Male",25,1,15,1,"< 1 Year","No",24756,152,248,0
"Male",22,1,45,0,"< 1 Year","Yes",28422,152,203,0
"Female",56,1,45,1,"1-2 Year","No",2630,152,251,0
"Male",26,1,10,0,"< 1 Year","Yes",28568,152,58,0
"Male",36,1,8,0,"1-2 Year","Yes",26460,26,134,0
"Female",55,1,39,0,"> 2 Years","Yes",30452,122,59,0
"Male",24,1,37,0,"< 1 Year","Yes",22259,152,38,0
"Female",25,1,48,0,"< 1 Year","Yes",2630,152,123,0
"Male",46,1,28,0,"1-2 Year","Yes",36603,124,237,0
"Male",38,1,1,1,"1-2 Year","No",2630,124,157,0
"Male",24,1,41,1,"< 1 Year","No",46842,152,18,0
"Female",36,1,28,0,"1-2 Year","No",40128,26,235,1
"Male",29,1,8,0,"1-2 Year","Yes",2630,156,271,1
"Male",21,1,29,0,"1-2 Year","Yes",40940,124,240,1
"Male",30,1,3,0,"1-2 Year","Yes",21691,154,290,1
"Female",23,1,32,1,"< 1 Year","No",38259,152,214,0
"Male",25,1,30,1,"< 1 Year","No",31121,152,167,0
"Male",36,1,47,0,"1-2 Year","Yes",2630,157,278,1
"Male",33,1,29,0,"1-2 Year","Yes",32126,157,112,0
"Female",42,1,47,0,"1-2 Year","Yes",29517,124,294,0
"Male",45,1,28,1,"1-2 Year","No",55333,48,215,0
"Female",21,1,29,1,"< 1 Year","No",58419,152,150,0
"Female",22,1,11,1,"< 1 Year","No",47607,152,254,0
"Female",77,1,8,0,"1-2 Year","Yes",45023,154,199,0
"Male",51,1,8,0,"1-2 Year","Yes",32932,154,213,0
"Female",51,1,28,0,"1-2 Year","Yes",30894,124,183,1
"Female",28,1,11,1,"< 1 Year","No",32335,152,207,0
"Male",27,1,46,1,"< 1 Year","No",26330,152,81,0
"Female",44,1,28,0,"1-2 Year","Yes",38768,124,283,0
"Female",27,1,28,0,"< 1 Year","Yes",33591,152,299,1
"Male",39,1,28,0,"1-2 Year","Yes",27801,124,99,1
"Female",40,1,28,0,"1-2 Year","Yes",43657,124,244,1
"Male",32,1,46,1,"< 1 Year","No",32638,152,49,0
"Female",52,1,35,0,"1-2 Year","Yes",2630,26,162,1
"Male",51,1,39,0,"1-2 Year","Yes",36567,124,237,1
"Male",67,1,28,0,"> 2 Years","Yes",2630,26,11,0
"Male",24,1,47,0,"< 1 Year","Yes",48153,152,144,0
"Female",62,1,9,1,"1-2 Year","No",32473,26,108,0
"Male",64,1,37,1,"1-2 Year","No",48912,124,42,0
"Male",60,1,8,0,"1-2 Year","Yes",31059,31,141,1
"Male",35,1,36,0,"1-2 Year","Yes",28900,26,152,1
"Female",32,1,15,0,"< 1 Year","Yes",39897,124,178,1
"Male",37,1,28,0,"1-2 Year","Yes",36203,26,108,0
"Male",68,1,28,1,"1-2 Year","No",50183,13,150,0
"Female",53,1,46,0,"1-2 Year","Yes",2630,124,252,0
"Female",25,1,47,1,"< 1 Year","No",36631,152,159,0
"Male",30,1,3,1,"< 1 Year","No",42910,152,169,0
"Female",27,1,29,1,"< 1 Year","No",30006,152,110,0
"Female",30,1,15,1,"< 1 Year","No",41784,152,206,0
"Female",30,1,27,0,"< 1 Year","No",2630,160,227,0
"Male",51,1,41,0,"1-2 Year","Yes",22057,124,227,1
"Male",31,1,41,0,"1-2 Year","Yes",2630,156,288,0
"Male",21,1,15,0,"< 1 Year","Yes",32251,160,89,0
"Male",27,1,24,1,"< 1 Year","No",45038,151,279,0
"Male",24,1,21,1,"< 1 Year","No",32924,152,132,0
"Female",42,1,19,0,"1-2 Year","Yes",22361,124,224,1
"Male",61,1,28,1,"1-2 Year","No",2630,26,72,0
"Male",24,1,50,1,"< 1 Year","No",33046,152,166,0
"Female",21,1,9,0,"< 1 Year","Yes",34024,152,145,0
"Male",44,1,38,0,"1-2 Year","Yes",38640,124,287,1
"Female",25,1,11,1,"< 1 Year","No",31896,152,269,0
"Female",42,1,50,1,"1-2 Year","No",38121,152,259,0
"Female",35,1,28,0,"1-2 Year","Yes",41381,26,260,1
"Female",46,1,48,1,"1-2 Year","No",2630,124,95,0
"Female",48,1,28,0,"> 2 Years","Yes",47895,124,293,1
"Male",79,1,48,0,"> 2 Years","Yes",2630,26,235,1
"Male",24,1,30,1,"< 1 Year","No",25013,152,118,0
"Male",61,1,28,0,"> 2 Years","Yes",33626,26,286,0
"Female",35,1,28,0,"1-2 Year","Yes",52077,124,111,1
"Male",37,1,17,0,"1-2 Year","No",2630,156,276,0
"Male",44,1,28,0,"> 2 Years","Yes",62412,124,44,0
"Female",41,1,28,0,"1-2 Year","Yes",29264,26,180,1
"Male",21,1,35,1,"< 1 Year","Yes",2630,160,188,0
"Female",20,1,36,0,"< 1 Year","Yes",31885,160,183,0
"Male",75,1,20,0,"1-2 Year","Yes",2630,124,222,0
"Female",30,1,41,0,"< 1 Year","Yes",40993,12,299,0
"Male",33,1,36,0,"1-2 Year","Yes",2630,154,204,0
"Female",23,1,30,1,"< 1 Year","No",34043,151,116,0
"Male",46,1,29,0,"1-2 Year","Yes",30427,124,209,1
"Male",32,1,41,1,"< 1 Year","No",35993,152,231,0
"Male",42,1,18,0,"1-2 Year","Yes",29203,124,55,1
"Male",72,0,47,1,"1-2 Year","Yes",41035,26,13,0
"Male",43,1,10,1,"1-2 Year","Yes",2630,156,192,0
"Female",38,1,28,1,"1-2 Year","No",37272,124,122,0
"Female",134,1,28,0,"1-2 Year","Yes",30906,122,69,0
"Male",27,1,15,1,"< 1 Year","No",30112,152,266,0
"Male",37,1,34,0,"1-2 Year","Yes",2630,157,275,1
"Male",74,1,17,1,"1-2 Year","No",2630,124,33,0
"Male",35,1,37,0,"1-2 Year","Yes",35479,152,182,0
"Female",61,1,26,0,"1-2 Year","No",22261,152,109,0
"Male",70,1,28,0,"1-2 Year","Yes",67763,163,194,0
"Male",48,1,28,0,"1-2 Year","Yes",27236,154,213,1
"Male",44,1,46,0,"> 2 Years","Yes",2630,156,14,0
"Male",21,1,45,0,"< 1 Year","Yes",35644,152,188,0
"Male",22,1,8,1,"< 1 Year","No",35981,152,95,0
"Female",42,1,41,0,"> 2 Years","Yes",31579,26,83,1
"Female",76,1,9,1,"1-2 Year","No",36321,124,40,0
"Male",64,1,28,0,"1-2 Year","No",54879,124,128,0
"Male",46,1,7,0,"1-2 Year","Yes",37179,26,236,0
"Female",24,1,36,0,"< 1 Year","Yes",35106,152,18,0
"Male",71,1,28,1,"1-2 Year","No",43369,26,43,0
"Male",23,1,31,0,"1-2 Year","Yes",2630,154,205,0
"Female",45,1,28,0,"1-2 Year","Yes",54668,26,62,0
"Female",46,1,8,0,"1-2 Year","Yes",38645,124,57,1
"Female",41,1,36,0,"1-2 Year","Yes",37347,152,279,0
"Male",49,1,8,0,"1-2 Year","Yes",2630,124,87,0
"Male",65,0,35,0,"1-2 Year","No",36124,10,105,0
"Male",36,1,47,0,"1-2 Year","Yes",27962,124,118,1
"Male",34,1,15,1,"1-2 Year","No",27638,152,146,0
"Female",38,1,28,1,"1-2 Year","Yes",39782,124,167,0
"Male",33,1,35,0,"< 1 Year","Yes",24601,152,44,0
"Male",47,1,46,0,"1-2 Year","No",30231,26,212,0
"Female",50,1,28,0,"1-2 Year","Yes",54440,26,254,0
"Female",22,1,28,1,"< 1 Year","No",61028,152,33,0
"Female",25,1,11,1,"< 1 Year","No",11766,152,155,0
"Female",25,1,29,1,"< 1 Year","No",35797,152,167,0
"Female",25,1,2,1,"< 1 Year","No",2630,152,81,0
"Female",30,1,50,1,"< 1 Year","No",36934,152,74,0
"Female",27,1,3,1,"< 1 Year","No",22610,152,207,0
"Female",25,1,41,1,"< 1 Year","No",26984,152,289,0
"Male",21,1,8,1,"< 1 Year","No",2630,160,136,0
"Female",24,1,15,0,"< 1 Year","Yes",39664,160,2104,0
"Male",24,1,7,1,"< 1 Year","No",35669,152,171,0
"Male",47,1,28,0,"1-2 Year","Yes",43363,26,226,1
"Female",25,1,14,1,"< 1 Year","No",25204,152,174,0
"Male",70,1,28,0,"> 2 Years","Yes",39452,52,115,0
"Female",37,1,4,0,"1-2 Year","Yes",36143,26,131,1
"Male",48,1,47,0,"1-2 Year","No",43437,26,203,0
"Male",42,1,15,0,"1-2 Year","Yes",23547,124,174,1
"Male",67,1,28,0,"1-2 Year","Yes",47901,122,213,0
"Female",34,1,28,0,"1-2 Year","Yes",2630,157,83,0
"Female",22,1,18,1,"< 1 Year","No",32092,152,33,0
"Female",54,1,28,0,"1-2 Year","Yes",38392,26,144,1
"Female",28,1,28,0,"< 1 Year","Yes",2630,124,36,1
"Male",52,1,28,0,"> 2 Years","Yes",33045,26,226,1
"Male",22,1,28,0,"< 1 Year","Yes",41723,124,20,1
"Female",61,1,15,0,"1-2 Year","No",30053,124,191,0
"Male",21,1,36,1,"< 1 Year","No",29413,152,100,0
"Female",24,1,36,1,"< 1 Year","No",35934,152,91,0
"Male",33,1,15,1,"< 1 Year","Yes",2630,1,124,0
"Female",25,1,15,0,"< 1 Year","Yes",32696,160,283,0
"Male",20,1,47,0,"< 1 Year","Yes",34024,160,14,0
"Female",23,1,29,1,"< 1 Year","No",28241,152,216,0
"Female",48,1,28,0,"1-2 Year","Yes",31000,26,234,1
"Female",28,1,40,0,"< 1 Year","Yes",35546,152,238,0
"Male",24,1,3,1,"< 1 Year","No",2630,152,271,0
"Female",53,1,18,0,"1-2 Year","Yes",41282,26,87,0
"Male",51,1,30,1,"1-2 Year","No",22356,152,117,0
"Female",56,1,28,1,"1-2 Year","No",53647,13,178,0
"Male",24,1,11,1,"< 1 Year","No",34641,152,10,0
"Male",50,1,28,0,"1-2 Year","Yes",42569,26,277,1
"Female",106,1,29,0,"1-2 Year","Yes",27878,26,145,1
"Male",56,1,8,0,"1-2 Year","Yes",38568,26,16,1
"Male",49,1,29,1,"1-2 Year","No",23490,26,23,0
"Male",47,1,28,0,"1-2 Year","Yes",51939,26,239,1
"Female",43,1,8,1,"1-2 Year","No",2630,124,288,0
"Male",63,1,4,0,"1-2 Year","Yes",56187,26,33,0
"Female",26,1,6,0,"< 1 Year","Yes",26256,152,84,0
"Female",65,1,28,1,"1-2 Year","Yes",43861,26,167,0
"Female",22,1,36,1,"< 1 Year","No",36723,152,251,0
"Female",40,1,8,0,"1-2 Year","Yes",27736,124,252,0
"Male",30,1,28,1,"< 1 Year","No",37226,152,280,0
"Male",28,1,12,1,"< 1 Year","No",2630,152,98,0
"Female",39,1,3,0,"1-2 Year","Yes",25351,26,189,1
"Female",45,1,46,0,"1-2 Year","Yes",36833,11,31,0
"Male",25,1,28,1,"< 1 Year","No",34212,152,241,0
"Male",25,1,29,1,"< 1 Year","No",27463,26,30,0
"Male",60,1,20,0,"1-2 Year","Yes",2630,124,17,0
"Female",21,1,30,0,"< 1 Year","Yes",35879,160,216,0
"Male",57,1,13,0,"1-2 Year","Yes",26764,26,146,0
"Female",52,1,8,1,"1-2 Year","No",56203,7,179,0
"Female",21,1,46,0,"< 1 Year","Yes",39393,160,229,0
"Female",22,1,33,1,"< 1 Year","No",36954,152,230,0
"Female",43,1,28,0,"1-2 Year","Yes",29587,29,159,1
"Female",28,1,30,1,"< 1 Year","No",16465,152,206,0
"Male",23,1,5,0,"< 1 Year","Yes",35075,152,54,0
"Male",46,1,46,0,"1-2 Year","Yes",37279,26,289,1
"Male",52,1,8,0,"1-2 Year","Yes",2630,124,108,0
"Female",56,1,46,0,"1-2 Year","Yes",26378,26,274,1
"Male",29,1,50,1,"< 1 Year","No",32861,152,92,0
"Male",28,1,8,1,"< 1 Year","No",55588,152,53,0
"Male",34,1,45,0,"1-2 Year","Yes",33554,154,190,0
"Male",29,1,36,1,"< 1 Year","No",32770,152,78,0
"Female",37,1,2,1,"1-2 Year","No",33183,124,213,0
"Male",27,1,50,1,"< 1 Year","No",31515,152,55,0
"Female",24,1,32,1,"< 1 Year","No",32105,152,13,0
"Female",91,1,50,1,"< 1 Year","No",32836,152,140,0
"Male",45,1,29,1,"1-2 Year","No",27827,124,146,0
"Male",28,1,14,0,"1-2 Year","Yes",2630,156,154,0
"Male",24,1,2,1,"< 1 Year","No",27837,152,126,0
"Male",29,1,36,1,"< 1 Year","No",50527,152,141,0
"Female",48,1,28,0,"> 2 Years","Yes",50404,26,109,1
"Male",52,1,11,0,"1-2 Year","Yes",27718,26,14,0
"Male",62,1,28,0,"1-2 Year","Yes",46418,61,291,0
"Male",24,1,3,0,"1-2 Year","Yes",22975,163,277,0
"Female",24,1,37,0,"< 1 Year","Yes",26131,160,254,0
"Male",45,1,6,1,"1-2 Year","No",24044,124,152,0
"Female",90,1,12,0,"1-2 Year","Yes",2630,156,281,1
"Female",22,1,12,0,"< 1 Year","Yes",26678,152,268,0
"Female",31,1,3,0,"< 1 Year","Yes",19887,152,183,0
"Female",61,1,45,1,"1-2 Year","No",26096,26,206,0
"Male",72,1,28,1,"1-2 Year","No",28739,124,236,0
"Female",35,1,28,0,"1-2 Year","Yes",45242,156,88,1
"Female",22,1,8,0,"< 1 Year","Yes",25010,152,53,0
"Male",45,1,0,0,"1-2 Year","Yes",2630,26,229,0
"Female",57,1,28,0,"1-2 Year","Yes",26168,124,40,0
"Male",69,1,18,1,"1-2 Year","No",2630,124,101,0
"Male",22,1,14,0,"< 1 Year","Yes",29599,152,233,1
"Male",29,1,8,0,"1-2 Year","Yes",29179,154,265,1
"Female",41,1,28,1,"1-2 Year","Yes",2630,124,237,0
"Male",28,1,28,0,"< 1 Year","Yes",39503,152,226,1
"Male",24,1,28,1,"< 1 Year","No",33959,152,110,0
"Female",42,1,9,0,"1-2 Year","Yes",47853,26,12,1
"Male",51,1,31,0,"1-2 Year","Yes",2630,156,171,1
"Male",38,1,15,0,"1-2 Year","Yes",2630,124,29,1
"Male",24,1,37,0,"< 1 Year","Yes",25542,152,29,1
"Male",41,1,33,0,"1-2 Year","Yes",40579,26,259,0
"Male",25,1,35,0,"< 1 Year","Yes",38115,152,53,0
"Male",22,1,46,1,"< 1 Year","No",31892,152,294,0
"Male",47,1,8,0,"1-2 Year","Yes",34085,26,283,0
"Male",43,1,39,0,"1-2 Year","Yes",25437,124,293,1
"Male",39,1,28,1,"1-2 Year","No",31686,122,208,0
"Female",30,1,28,0,"< 1 Year","Yes",72544,122,197,0
"Female",54,1,3,1,"1-2 Year","No",28717,124,208,0
"Male",22,1,45,1,"< 1 Year","No",46757,152,257,0
"Male",27,1,3,1,"< 1 Year","No",2630,152,166,0
"Female",23,1,8,1,"< 1 Year","No",44224,152,299,0
"Female",54,1,28,0,"1-2 Year","Yes",33601,122,268,1
"Male",55,1,15,1,"1-2 Year","No",44846,14,266,0
"Male",21,1,7,0,"< 1 Year","No",52024,152,141,0
"Female",33,1,30,1,"1-2 Year","No",40207,140,298,0
"Male",31,1,28,0,"< 1 Year","Yes",33775,26,106,0
"Male",80,1,50,1,"1-2 Year","No",46681,8,268,0
"Female",23,1,46,0,"< 1 Year","Yes",35762,160,195,0
"Female",23,1,46,1,"< 1 Year","No",18212,152,262,0
"Male",43,1,28,0,"1-2 Year","Yes",37570,124,214,1
"Male",58,1,11,1,"1-2 Year","No",2630,26,222,0
"Male",64,1,28,0,"1-2 Year","Yes",41461,26,257,1
"Male",44,1,28,0,"1-2 Year","No",36173,124,17,0
"Male",57,1,28,1,"1-2 Year","No",33537,124,11,0
"Female",35,1,28,1,"1-2 Year","No",45022,26,119,0
"Female",44,1,28,0,"1-2 Year","Yes",31761,124,192,0
"Male",28,1,35,1,"< 1 Year","Yes",19532,152,2888,0
"Male",55,1,38,0,"1-2 Year","Yes",30978,26,80,0
"Male",28,1,3,0,"< 1 Year","Yes",57547,124,260,1
"Male",46,1,11,0,"1-2 Year","Yes",33430,163,165,0
"Female",39,1,30,0,"1-2 Year","Yes",2630,155,215,1
"Female",22,1,18,1,"< 1 Year","No",28704,152,115,0
"Female",23,1,37,0,"< 1 Year","Yes",32941,151,159,0
"Male",129,1,28,0,"1-2 Year","Yes",43177,26,219,1
"Male",58,1,28,0,"1-2 Year","Yes",47109,26,158,0
"Female",44,1,8,0,"1-2 Year","Yes",56982,26,280,0
"Male",27,1,41,1,"< 1 Year","No",46004,152,252,0
"Female",31,1,33,1,"< 1 Year","No",25476,152,204,0
"Male",28,1,41,1,"< 1 Year","No",30830,152,197,0
"Male",56,1,9,0,"1-2 Year","Yes",34939,26,53,1
"Female",22,1,37,0,"< 1 Year","Yes",31429,152,226,0
"Female",69,1,23,1,"1-2 Year","No",22662,124,247,0
"Female",27,1,28,1,"< 1 Year","No",65487,152,181,0
"Male",73,1,36,1,"1-2 Year","No",2630,124,184,0
"Female",21,1,5,1,"< 1 Year","No",2630,160,95,0
"Male",47,1,11,1,"1-2 Year","No",2630,157,269,0
"Female",28,1,8,1,"< 1 Year","No",33443,152,54,0
"Female",27,1,8,1,"< 1 Year","No",44662,152,195,0
"Female",37,1,28,0,"1-2 Year","Yes",2630,158,254,1
"Female",24,1,27,0,"< 1 Year","Yes",23770,152,103,0
"Male",25,1,37,1,"< 1 Year","No",23921,152,133,0
"Female",46,1,41,0,"1-2 Year","Yes",30096,124,749,1
"Female",23,1,5,0,"< 1 Year","No",38177,151,128,0
"Male",75,1,28,0,"1-2 Year","Yes",37891,26,133,0
"Male",44,1,28,0,"1-2 Year","Yes",32468,26,149,1
"Male",60,1,28,1,"1-2 Year","No",49887,26,243,0
"Female",39,1,28,0,"1-2 Year","Yes",33338,124,178,1
"Female",24,1,45,0,"< 1 Year","Yes",16269,152,12,0
"Male",35,1,45,0,"1-2 Year","Yes",2630,157,285,1
"Male",50,1,28,0,"1-2 Year","Yes",25261,26,124,0
"Male",54,1,28,0,"1-2 Year","Yes",38223,157,57,0
"Female",64,1,28,1,"1-2 Year","No",38939,124,93,0
"Female",21,1,34,1,"< 1 Year","No",2630,152,241,0
"Male",47,1,47,0,"1-2 Year","Yes",44123,124,143,0
"Female",43,1,28,0,"> 2 Years","Yes",2630,122,18,1
"Male",44,1,28,0,"1-2 Year","Yes",50659,24,40,0
"Male",34,1,46,1,"1-2 Year","No",2630,26,77,0
"Male",54,1,7,0,"1-2 Year","Yes",36419,26,229,0
"Female",40,1,36,0,"1-2 Year","Yes",2630,122,204,0
"Female",24,1,46,1,"< 1 Year","No",24441,152,154,0
"Female",44,1,41,0,"1-2 Year","Yes",37117,26,162,1
"Female",28,1,8,1,"< 1 Year","No",35665,152,177,0
"Male",23,1,8,0,"< 1 Year","Yes",37067,152,123,0
"Female",20,1,30,1,"< 1 Year","No",16347,160,230,0
"Male",22,1,45,0,"< 1 Year","Yes",28508,152,245,0
"Male",21,1,36,0,"< 1 Year","Yes",32164,160,186,0
"Male",50,1,41,0,"1-2 Year","Yes",33429,124,258,0
"Male",38,1,46,0,"1-2 Year","Yes",20837,11,720,1
"Male",50,1,3,0,"1-2 Year","Yes",2630,124,185,0
"Female",37,1,30,0,"1-2 Year","Yes",2630,152,274,0
"Male",38,1,28,1,"1-2 Year","No",29054,26,161,0
"Female",38,1,15,1,"1-2 Year","No",2630,14,172,0
"Female",22,1,46,0,"< 1 Year","Yes",25237,160,19,0
"Male",25,1,28,1,"< 1 Year","No",31553,152,293,0
"Male",48,1,28,1,"1-2 Year","No",84866,26,288,0
"Male",52,1,28,0,"1-2 Year","Yes",44841,154,67,1
"Male",22,1,36,1,"< 1 Year","No",35656,152,269,0
"Female",27,1,37,1,"< 1 Year","No",21468,152,20,0
"Male",44,1,8,0,"> 2 Years","Yes",25655,26,66,0
"Male",27,1,28,1,"< 1 Year","No",83148,152,163,0
"Male",54,1,14,0,"> 2 Years","Yes",28086,124,257,1
"Female",24,1,30,1,"< 1 Year","No",23395,152,106,0
"Female",33,1,28,0,"< 1 Year","Yes",25920,157,156,1
"Male",70,1,8,0,"1-2 Year","No",45486,7,192,0
"Male",59,1,35,0,"1-2 Year","Yes",2630,156,268,0
"Female",43,1,35,0,"1-2 Year","Yes",30908,100,272,0
"Female",25,1,50,1,"< 1 Year","No",23365,152,179,0
"Male",68,1,33,1,"1-2 Year","No",36657,124,151,0
"Female",22,1,17,0,"< 1 Year","Yes",2630,152,271,0
"Female",51,1,28,0,"1-2 Year","Yes",34914,26,186,1
"Male",22,1,15,1,"< 1 Year","No",31547,152,107,0
"Male",65,1,28,0,"1-2 Year","Yes",24573,26,284,0
"Male",21,1,50,1,"< 1 Year","Yes",36001,152,271,0
"Female",33,1,41,0,"1-2 Year","Yes",2630,156,93,1
"Male",25,1,24,0,"< 1 Year","Yes",28823,154,212,1
"Female",39,1,29,0,"1-2 Year","Yes",29505,154,132,1
"Female",48,1,28,0,"1-2 Year","Yes",23111,26,94,1
"Female",26,1,41,1,"< 1 Year","No",29734,152,131,0
"Male",20,1,8,0,"< 1 Year","Yes",38766,160,259,0
"Female",60,1,28,0,"1-2 Year","Yes",40838,26,202,1
"Male",41,1,28,0,"1-2 Year","Yes",34427,124,193,0
"Male",58,1,8,0,"> 2 Years","Yes",35699,81,155,1
"Male",32,1,28,0,"< 1 Year","Yes",37840,152,82,1
"Female",26,1,28,1,"< 1 Year","No",50119,152,32,0
"Female",22,1,15,0,"< 1 Year","Yes",53906,152,242,0
"Female",23,1,46,1,"< 1 Year","No",41875,26,291,0
"Male",62,1,50,0,"1-2 Year","Yes",50779,8,200,0
"Male",23,1,28,0,"1-2 Year","Yes",40523,26,244,0
"Male",55,1,28,0,"1-2 Year","Yes",32044,26,80,1
"Male",43,1,28,0,"1-2 Year","Yes",41391,124,154,1
"Female",24,1,36,1,"< 1 Year","No",39902,152,174,0
"Male",65,1,8,0,"1-2 Year","Yes",52773,25,110,0
"Male",20,1,37,0,"< 1 Year","Yes",29182,160,165,0
"Male",54,1,29,0,"1-2 Year","Yes",40729,124,91,1
"Female",31,1,28,0,"1-2 Year","Yes",25256,122,81,1
"Male",44,1,8,0,"1-2 Year","No",2630,26,86,0
"Female",24,1,35,1,"< 1 Year","No",46815,152,225,0
"Female",25,1,28,1,"< 1 Year","No",50908,152,242,0
"Male",49,1,28,0,"1-2 Year","Yes",2630,55,51,1
"Female",79,1,28,0,"1-2 Year","Yes",32861,122,150,0
"Male",46,1,8,1,"1-2 Year","No",26643,152,245,0
"Female",40,1,28,0,"1-2 Year","Yes",47960,124,68,1
"Female",25,1,3,1,"< 1 Year","No",27870,152,69,0
"Female",25,1,14,1,"< 1 Year","No",36267,152,86,0
"Female",41,1,28,0,"1-2 Year","Yes",46916,124,131,0
"Male",22,1,46,1,"< 1 Year","No",28804,152,56,0
"Female",24,1,29,1,"< 1 Year","No",31837,152,197,0
"Female",41,1,28,0,"1-2 Year","Yes",25710,122,163,0
"Male",26,1,8,1,"< 1 Year","No",51388,152,233,0
"Male",33,1,36,0,"1-2 Year","No",31353,155,280,1
"Male",41,1,16,0,"1-2 Year","Yes",20414,22,116,1
"Male",51,1,28,0,"1-2 Year","Yes",34676,124,215,0
"Male",39,1,28,0,"1-2 Year","Yes",41355,56,291,0
"Female",50,1,6,0,"1-2 Year","Yes",27216,124,38,0
"Male",44,1,40,0,"1-2 Year","Yes",35208,26,89,0
"Male",27,1,28,0,"< 1 Year","Yes",45466,152,287,1
"Female",24,1,2,0,"< 1 Year","Yes",44315,152,41,0
"Male",53,1,28,0,"1-2 Year","Yes",34839,26,273,1
"Female",22,1,17,1,"< 1 Year","No",30000,152,257,0
"Female",45,1,28,0,"1-2 Year","Yes",49817,60,864,0
"Female",22,1,14,1,"< 1 Year","No",30545,152,229,0
"Male",24,1,2,1,"< 1 Year","No",33850,152,278,0
"Male",21,1,28,0,"< 1 Year","Yes",45980,124,186,0
"Female",21,1,8,1,"< 1 Year","No",82932,160,164,0
"Male",77,1,13,0,"> 2 Years","Yes",29267,124,287,1
"Male",23,1,8,1,"< 1 Year","No",65805,152,18,0
"Female",40,1,29,0,"1-2 Year","Yes",39919,124,217,0
"Female",20,1,36,0,"< 1 Year","Yes",21295,160,147,0
"Male",37,1,28,0,"1-2 Year","Yes",36127,26,267,1
"Female",36,1,30,1,"1-2 Year","No",25007,152,235,0
"Male",60,1,7,1,"1-2 Year","No",27025,160,222,0
"Male",23,1,47,0,"< 1 Year","Yes",32119,152,128,1
"Male",21,1,28,0,"< 1 Year","Yes",33554,156,297,0
"Male",51,1,28,1,"1-2 Year","No",35299,26,281,0
"Female",26,1,8,1,"< 1 Year","No",32175,151,140,0
"Male",49,1,0,1,"1-2 Year","No",2630,26,294,0
"Male",21,1,37,0,"< 1 Year","Yes",34145,160,19,0
"Male",53,1,28,0,"1-2 Year","Yes",33156,124,22,0
"Male",57,1,46,1,"1-2 Year","No",22834,124,162,0
"Male",78,1,28,0,"1-2 Year","Yes",101981,124,135,0
"Male",59,1,7,0,"1-2 Year","No",32674,26,49,0
"Male",28,1,8,1,"< 1 Year","No",45514,26,85,0
"Male",63,1,28,0,"1-2 Year","Yes",30349,26,47,0
"Female",37,1,29,0,"1-2 Year","Yes",39869,124,274,1
"Female",28,1,28,0,"< 1 Year","Yes",40076,124,295,0
"Male",23,1,28,1,"< 1 Year","No",28723,152,242,0
"Female",25,1,6,1,"< 1 Year","No",22397,152,272,0
"Female",31,1,45,0,"1-2 Year","Yes",22175,156,15,1
"Male",49,1,28,1,"1-2 Year","No",34753,154,194,0
"Male",57,1,15,0,"1-2 Year","Yes",45478,26,96,0
"Male",59,1,29,0,"1-2 Year","Yes",33597,26,196,1
"Male",27,1,37,0,"< 1 Year","Yes",2630,160,106,0
"Female",42,1,0,0,"1-2 Year","Yes",2630,26,150,0
"Female",23,1,47,0,"< 1 Year","Yes",33378,152,268,0
"Male",27,1,11,0,"< 1 Year","Yes",2630,26,142,1
"Male",20,1,3,0,"< 1 Year","Yes",37836,160,139,0
"Male",54,1,45,1,"1-2 Year","No",24477,124,209,0
"Male",24,1,47,0,"< 1 Year","Yes",29676,152,42,1
"Male",38,1,46,0,"1-2 Year","Yes",33223,124,272,1
"Female",50,1,43,1,"1-2 Year","No",26052,26,297,0
"Female",46,1,35,0,"1-2 Year","Yes",37896,10,281,0
"Male",46,1,13,1,"1-2 Year","No",31341,122,92,0
"Male",20,1,17,1,"< 1 Year","No",35979,160,248,0
"Female",38,1,21,1,"1-2 Year","No",29047,124,189,0
"Male",48,1,28,0,"1-2 Year","Yes",2630,26,241,1
"Male",72,1,8,0,"1-2 Year","Yes",21297,124,111,1
